mode,task_id,episode,initial_state_id,environment_step,selected_horizon,execution_horizon,wall_ms,policy_ms,server_ms,predictor_ms,batched_teacher_ms,harp_residual_ms,harp_gripper_event_ms,selector_json
ordered_transformer,0,337,337,50,25,25,122.02655570581555,109.40116737037897,120.16936717554927,6.1988248489797115,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11002004146575928,0.12327545881271362,0.23036828637123108,0.23287661373615265,0.3034595847129822],""ordered_continuation_logits"":[2.09053635597229,1.8276801109313965,0.8450818657875061,0.2647397220134735],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,75,15,15,120.1326847076416,108.02310798317194,118.42225911095738,6.140465848147869,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.21535126864910126,0.24271167814731598,0.32822057604789734,0.12067143619060516,0.09304502606391907],""ordered_continuation_logits"":[1.2929656505584717,0.8032755851745605,-0.42903566360473633,-0.25998780131340027],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,90,10,10,122.97561392188072,109.95586309581995,120.9884351119399,6.2440428882837296,nan,nan,nan,"{""raw_horizon"":10,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.20278890430927277,0.3252476751804352,0.20941881835460663,0.14521904289722443,0.11732558161020279],""ordered_continuation_logits"":[1.368954062461853,0.3723144829273224,0.22608482837677002,-0.21329042315483093],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.09,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,100,25,25,121.2590136565268,108.40431228280067,118.99670399725437,6.1623272486031055,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.18859916925430298,0.06050238385796547,0.13265927135944366,0.2696737051010132,0.3485654592514038],""ordered_continuation_logits"":[1.4591381549835205,2.518587589263916,1.5390914678573608,0.2566133439540863],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.1,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,125,20,20,121.54650501906872,108.8801883161068,119.56101609393954,5.926615092903376,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1054375022649765,0.22877785563468933,0.17383809387683868,0.32708755135536194,0.16485899686813354],""ordered_continuation_logits"":[2.138216495513916,1.0682148933410645,1.0402456521987915,-0.6851373910903931],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.125,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,145,20,20,125.83561288192868,113.85033093392849,123.7857062369585,6.332478951662779,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1555364578962326,0.15780258178710938,0.1498536914587021,0.2980205714702606,0.23878668248653412],""ordered_continuation_logits"":[1.6918213367462158,1.4704959392547607,1.27597975730896,-0.2215920090675354],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.145,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,165,20,20,125.27928315103054,113.23471320793033,123.58140479773283,6.048368290066719,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11899925768375397,0.1420258730649948,0.20204618573188782,0.28125450015068054,0.2556741535663605],""ordered_continuation_logits"":[2.001941204071045,1.649254560470581,0.9773687124252319,-0.09535625576972961],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.165,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,185,20,20,123.74415621161461,110.86762323975563,121.78009608760476,6.42246101051569,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1028466671705246,0.14582222700119019,0.18157853186130524,0.30522412061691284,0.26452842354774475],""ordered_continuation_logits"":[2.165987730026245,1.639458179473877,1.143513798713684,-0.14309772849082947],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.185,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,205,25,25,122.07165267318487,109.00913085788488,120.2387590892613,6.129080895334482,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14689116179943085,0.13790488243103027,0.162733256816864,0.2656412720680237,0.28682950139045715],""ordered_continuation_logits"":[1.759195327758789,1.6460036039352417,1.2222880125045776,0.07674115896224976],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.205,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,230,20,20,124.37664205208421,111.77470302209258,122.15204630047083,6.234439089894295,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13244859874248505,0.08994905650615692,0.11819016188383102,0.38498976826667786,0.2744223177433014],""ordered_continuation_logits"":[1.879480242729187,2.1569719314575195,1.719053864479065,-0.3385485112667084],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.23,""budget_fraction"":0.5}"
ordered_transformer,0,337,337,250,20,20,123.41994512826204,110.65694503486156,121.41977064311504,6.097048055380583,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1246921643614769,0.17017513513565063,0.1126776784658432,0.3542519509792328,0.23820309340953827],""ordered_continuation_logits"":[1.9487277269363403,1.421557903289795,1.6597437858581543,-0.3968847692012787],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.25,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,10,25,25,120.17492484301329,107.08557814359665,118.2316211052239,6.060267798602581,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16144579648971558,0.13993233442306519,0.15857091546058655,0.2354217916727066,0.30462923645973206],""ordered_continuation_logits"":[1.6475098133087158,1.6079505681991577,1.225461721420288,0.25771668553352356],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,35,15,15,124.55121893435717,110.43720692396164,122.36881488934159,6.226019933819771,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16652800142765045,0.21926191449165344,0.3539142608642578,0.1783939003944397,0.0819019228219986],""ordered_continuation_logits"":[1.6104366779327393,1.030070185661316,-0.30723604559898376,-0.7784714102745056],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,50,25,25,121.94867478683591,108.83645294234157,120.15312304720283,6.201501004397869,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.12108620256185532,0.151736781001091,0.23864366114139557,0.22468027472496033,0.2638530731201172],""ordered_continuation_logits"":[1.9821841716766357,1.5670225620269775,0.7164362072944641,0.16071408987045288],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,75,15,15,120.71296107023954,108.20838902145624,118.9530142582953,6.1335270293056965,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16224336624145508,0.19598589837551117,0.3232031762599945,0.1689646989107132,0.14960283041000366],""ordered_continuation_logits"":[1.6416301727294922,1.1861883401870728,-0.014446653425693512,-0.12170568108558655],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,90,25,25,121.44120130687952,108.70229918509722,119.49360510334373,6.263031158596277,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1510554701089859,0.14052344858646393,0.23116685450077057,0.23345959186553955,0.24379460513591766],""ordered_continuation_logits"":[1.726346731185913,1.6176643371582031,0.7249097228050232,0.043317053467035294],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.09,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,115,20,20,120.81050733104348,108.53431327268481,119.02499105781317,6.222188007086515,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.19847340881824493,0.10861945897340775,0.15956135094165802,0.3545421063899994,0.17880366742610931],""ordered_continuation_logits"":[1.3958629369735718,1.8530453443527222,1.206741452217102,-0.6845387816429138],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.115,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,135,20,20,124.78114292025566,111.78433708846569,123.00629820674658,6.294551771134138,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.12967540323734283,0.17325538396835327,0.18791048228740692,0.30570048093795776,0.20345820486545563],""ordered_continuation_logits"":[1.9038316011428833,1.392117977142334,0.9967942237854004,-0.40714529156684875],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.135,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,155,20,20,123.21590119972825,110.87513761594892,121.4372362010181,6.384278181940317,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13504159450531006,0.15818363428115845,0.19151681661605835,0.2917290925979614,0.22352874279022217],""ordered_continuation_logits"":[1.8570983409881592,1.4969552755355835,0.9896918535232544,-0.26628562808036804],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.155,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,175,20,20,122.8522858582437,109.23520009964705,119.64673083275557,6.146301981061697,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10054519027471542,0.16263975203037262,0.20913968980312347,0.29202988743782043,0.23564548790454865],""ordered_continuation_logits"":[2.1911814212799072,1.5107992887496948,0.9254788756370544,-0.2145276963710785],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.175,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,195,20,20,123.85865906253457,110.47530686482787,121.51195295155048,6.260721944272518,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11844164878129959,0.15535129606723785,0.17424996197223663,0.28336599469184875,0.26859110593795776],""ordered_continuation_logits"":[2.0072708129882812,1.5421462059020996,1.1529794931411743,-0.053549256175756454],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.195,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,215,25,25,125.07648998871446,112.57447628304362,123.2832120731473,8.305432740598917,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.15300218760967255,0.13960868120193481,0.23630870878696442,0.20819300413131714,0.2628873884677887],""ordered_continuation_logits"":[1.7112458944320679,1.6227376461029053,0.6898897886276245,0.23326018452644348],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.215,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,240,20,20,123.6460180953145,110.69672834128141,121.71771097928286,6.317875348031521,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14628568291664124,0.10443132370710373,0.15580596029758453,0.3671070337295532,0.22637008130550385],""ordered_continuation_logits"":[1.7640352249145508,1.9705872535705566,1.337387204170227,-0.483482301235199],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.24,""budget_fraction"":0.5}"
ordered_transformer,0,338,338,260,20,20,122.8225571103394,110.38819514214993,121.04557128623128,6.222373805940151,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13002145290374756,0.12947386503219604,0.16651031374931335,0.31798404455184937,0.2560102045536041],""ordered_continuation_logits"":[1.9007686376571655,1.7438526153564453,1.2375620603561401,-0.21678394079208374],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.26,""budget_fraction"":0.5}"
ordered_midchunk_masked,0,338,338,10,25,25,125.64428197219968,111.81659530848265,122.73530289530754,6.257229018956423,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.16144579648971558,0.13993233442306519,0.15857091546058655,0.2354217916727066,0.30462923645973206],""ordered_continuation_logits"":[1.6475098133087158,1.6079505681991577,1.225461721420288,0.25771668553352356],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,0,338,338,35,15,15,125.50481827929616,110.33128015697002,123.58201015740633,6.20914064347744,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.16652800142765045,0.21926191449165344,0.3539142608642578,0.1783939003944397,0.0819019228219986],""ordered_continuation_logits"":[1.6104366779327393,1.030070185661316,-0.30723604559898376,-0.7784714102745056],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,0,338,338,50,25,25,123.30311397090554,111.21968319639564,121.49424711242318,6.22367300093174,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.12108620256185532,0.151736781001091,0.23864366114139557,0.22468027472496033,0.2638530731201172],""ordered_continuation_logits"":[1.9821841716766357,1.5670225620269775,0.7164362072944641,0.16071408987045288],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
